date,open,high,low,close,volume
202404111025 ,17495,17495,17490,17495,1143
202404111026 ,17495,17495,17485,17495,9345
202404111027 ,17490,17495,17485,17495,1160
202404111028 ,17495,17495,17490,17495,743
202404111029 ,17495,17500,17490,17500,3607
202404111030 ,17500,17500,17490,17495,2302
202404111031 ,17500,17505,17495,17505,3100
202404111032 ,17505,17505,17500,17505,2035
202404111033 ,17505,17505,17495,17505,593
202404111034 ,17505,17505,17500,17505,1712
202404111035 ,17505,17510,17500,17500,2923
202404111036 ,17510,17510,17505,17510,2629
202404111037 ,17510,17510,17505,17510,1813
202404111038 ,17510,17515,17505,17515,7955
202404111039 ,17510,17515,17510,17515,1746
202404111040 ,17515,17515,17510,17510,3091
202404111041 ,17510,17515,17505,17510,1081
202404111042 ,17510,17515,17505,17510,928
202404111043 ,17505,17515,17505,17515,499
202404111044 ,17515,17515,17505,17510,1163
202404111045 ,17510,17515,17505,17510,1961
202404111046 ,17510,17515,17510,17515,1450
202404111047 ,17515,17515,17510,17515,355
202404111048 ,17515,17515,17515,17515,1113
202404111049 ,17515,17515,17510,17515,6325
202404111050 ,17515,17515,17505,17510,797
202404111051 ,17505,17515,17505,17515,1420
202404111052 ,17515,17520,17510,17520,6281
202404111053 ,17520,17520,17510,17515,2991
202404111054 ,17515,17520,17510,17515,2144
202404111055 ,17515,17520,17510,17515,1852
202404111056 ,17520,17520,17515,17520,461
202404111057 ,17520,17520,17515,17515,1306
202404111058 ,17515,17520,17510,17515,2682
202404111059 ,17515,17520,17510,17515,834
202404111100 ,17515,17515,17510,17515,2929
202404111101 ,17515,17515,17510,17515,1770
202404111102 ,17515,17515,17510,17515,375
202404111103 ,17515,17515,17510,17515,1960
202404111104 ,17515,17515,17510,17515,3575
202404111105 ,17515,17515,17510,17515,2332
202404111106 ,17515,17520,17510,17520,643
202404111107 ,17520,17520,17515,17520,1000
202404111108 ,17520,17520,17515,17520,933
202404111109 ,17520,17520,17510,17510,2076
202404111110 ,17520,17520,17510,17520,2020
202404111111 ,17520,17520,17515,17520,1488
202404111112 ,17520,17520,17515,17520,3022
202404111113 ,17515,17525,17515,17520,2073
202404111114 ,17520,17525,17515,17520,1102
202404111115 ,17520,17520,17515,17520,1387
202404111116 ,17515,17525,17515,17525,979
202404111117 ,17525,17525,17520,17525,1977
202404111118 ,17525,17525,17520,17525,1469
202404111119 ,17525,17525,17520,17525,2065
202404111120 ,17520,17525,17520,17525,623
202404111121 ,17525,17525,17520,17525,728
202404111122 ,17525,17525,17520,17525,452
202404111123 ,17525,17525,17520,17525,710
202404111124 ,17525,17525,17520,17525,653
202404111125 ,17525,17525,17520,17525,1564
202404111126 ,17525,17530,17520,17525,862
202404111127 ,17525,17530,17520,17525,637
202404111128 ,17525,17525,17520,17525,259
202404111129 ,17520,17525,17520,17525,1053
202404111130 ,17525,17525,17525,17525,286
202404111131 ,17525,17525,17520,17525,2153
202404111132 ,17525,17525,17520,17525,1757
202404111133 ,17525,17525,17525,17525,761
202404111134 ,17525,17530,17525,17530,325
202404111135 ,17530,17535,17530,17535,1231
202404111136 ,17535,17535,17525,17535,757
202404111137 ,17535,17535,17530,17530,2273
202404111138 ,17530,17535,17525,17525,1029
202404111139 ,17530,17535,17525,17530,1407
202404111140 ,17530,17535,17525,17530,24937
202404111141 ,17535,17535,17530,17535,346
202404111142 ,17535,17535,17530,17535,1848
202404111143 ,17535,17535,17530,17535,5148
202404111144 ,17535,17535,17530,17535,209
202404111145 ,17535,17535,17530,17535,1185
202404111146 ,17535,17535,17530,17535,3125
202404111147 ,17535,17535,17525,17530,607
202404111148 ,17525,17530,17525,17530,811
202404111149 ,17525,17530,17525,17530,886
202404111150 ,17530,17530,17525,17530,2142
202404111151 ,17530,17535,17525,17535,936
202404111152 ,17535,17535,17525,17530,2001
202404111153 ,17530,17530,17525,17530,976
202404111154 ,17530,17530,17525,17530,1754
202404111155 ,17530,17530,17520,17530,11107
202404111156 ,17530,17530,17520,17530,1149
202404111157 ,17530,17530,17525,17525,502
202404111158 ,17530,17530,17530,17530,621
202404111159 ,17525,17530,17525,17530,13232
202404111200 ,17530,17530,17525,17530,906
202404111201 ,17530,17530,17525,17530,915
202404111202 ,17530,17530,17525,17525,36969
202404111203 ,17525,17530,17520,17530,360
202404111204 ,17530,17530,17520,17530,18796
202404111205 ,17530,17530,17520,17520,1852
202404111206 ,17530,17530,17525,17530,780
202404111207 ,17530,17530,17520,17525,4400
202404111208 ,17525,17525,17520,17525,672
202404111209 ,17525,17525,17520,17525,11237
202404111210 ,17525,17525,17520,17525,1030
202404111211 ,17525,17525,17520,17525,523
202404111212 ,17525,17530,17520,17530,1712
202404111213 ,17530,17530,17525,17530,1119
202404111214 ,17530,17530,17520,17530,799
202404111215 ,17530,17530,17525,17530,872
202404111216 ,17530,17530,17520,17525,1180
202404111217 ,17525,17530,17525,17525,730
202404111218 ,17525,17530,17525,17525,1199
202404111219 ,17525,17530,17520,17530,2024
202404111220 ,17530,17530,17525,17525,3141
202404111221 ,17530,17530,17530,17530,462
202404111222 ,17530,17530,17525,17530,576
202404111223 ,17530,17530,17520,17525,5438
202404111224 ,17520,17525,17520,17525,342
202404111225 ,17525,17525,17520,17525,1179
202404111226 ,17525,17525,17520,17525,1466
202404111227 ,17525,17525,17520,17525,1128
202404111228 ,17525,17530,17520,17530,1886
202404111229 ,17530,17530,17525,17530,282
202404111230 ,17530,17530,17525,17530,396
202404111231 ,17530,17530,17525,17530,1207
202404111232 ,17530,17530,17525,17530,2061
202404111233 ,17525,17530,17525,17530,456
202404111234 ,17530,17530,17525,17530,450
202404111235 ,17530,17535,17530,17535,369
202404111236 ,17535,17535,17530,17535,1461
202404111237 ,17535,17535,17535,17535,769
202404111238 ,17535,17535,17530,17535,488
202404111239 ,17535,17535,17530,17535,1622
202404111240 ,17535,17535,17530,17530,9173
202404111241 ,17530,17535,17530,17535,578
202404111242 ,17535,17535,17530,17535,625
202404111243 ,17535,17535,17530,17535,858
202404111244 ,17535,17535,17530,17535,441
202404111245 ,17535,17535,17530,17535,3003
202404111246 ,17535,17540,17530,17540,2994
202404111247 ,17540,17540,17535,17540,689
202404111248 ,17540,17540,17535,17540,2748
202404111249 ,17535,17540,17535,17540,844
202404111250 ,17540,17540,17540,17540,488
202404111251 ,17540,17545,17540,17540,892
202404111252 ,17540,17540,17535,17540,1024
202404111253 ,17540,17545,17535,17540,2234
202404111254 ,17540,17540,17540,17540,291
202404111255 ,17540,17540,17535,17540,322
202404111256 ,17540,17540,17535,17540,1264
202404111257 ,17540,17540,17535,17540,746
202404111258 ,17540,17540,17535,17540,3111
202404111259 ,17540,17545,17535,17545,1638
202404111300 ,17545,17545,17540,17545,1358
202404111301 ,17545,17545,17540,17545,2313
202404111302 ,17545,17545,17540,17540,2067
202404111303 ,17545,17545,17540,17540,1153
202404111304 ,17540,17545,17540,17540,971
202404111305 ,17545,17545,17535,17535,671
202404111306 ,17540,17540,17535,17540,2170
202404111307 ,17540,17540,17535,17540,506
202404111308 ,17540,17540,17535,17540,1865
202404111309 ,17540,17540,17535,17540,535
202404111310 ,17540,17540,17530,17535,6314
202404111311 ,17535,17540,17530,17535,1782
202404111312 ,17530,17535,17530,17535,2929
202404111313 ,17535,17535,17530,17535,2281
202404111314 ,17535,17535,17530,17535,782
202404111315 ,17530,17535,17530,17535,2518
202404111316 ,17535,17535,17530,17535,478
202404111317 ,17535,17535,17530,17535,2419
202404111318 ,17535,17535,17530,17535,497
202404111319 ,17530,17535,17530,17535,450
202404111320 ,17535,17535,17530,17535,1213
202404111321 ,17530,17535,17530,17535,1653
202404111322 ,17535,17535,17530,17535,1020
202404111323 ,17535,17535,17530,17535,850
202404111324 ,17535,17540,17535,17540,688
202404111325 ,17540,17540,17535,17540,605
202404111326 ,17540,17540,17530,17540,2128
202404111327 ,17540,17540,17530,17530,1565
202404111328 ,17535,17540,17535,17540,339
202404111329 ,17540,17540,17535,17540,1135
202404111330 ,17540,17540,17530,17535,636
202404111331 ,17535,17540,17530,17535,1815
202404111332 ,17535,17535,17530,17535,1561
202404111333 ,17535,17535,17530,17530,2738
202404111334 ,17535,17535,17530,17535,709
202404111335 ,17535,17535,17530,17535,2827
202404111336 ,17535,17535,17530,17535,927
202404111337 ,17535,17540,17535,17540,547
202404111338 ,17540,17540,17535,17540,789
202404111339 ,17540,17540,17530,17535,1060
202404111340 ,17535,17540,17530,17540,1618
